Parameters2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUIPMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,MEASUREMENT,NEUTRAL VOLTAGE,,,,YES,MMXU1 / PhV / res,,INT16U,3,0,65536,1KV,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,MEASUREMENT,FREQUENCY,,,,YES,MMXU1 / Hz,,INT16U,3,0,65536,1 Hz,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,MEASUREMENT,ACTIVE POWER,,,,YES,MMXU1 / TotW,,INT16,3,-65536,65536,1 kW,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,MEASUREMENT,REACTIVE POWER,,,,YES,MMXU1 / TotVAr,,INT16,3,-65536,65536,1 kVAR,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,MEASUREMENT,APPARENT POWER,,,,YES,MMXU1 / TotVA,,INT16,3,-65536,65536,1  kVA,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,MEASUREMENT,COS-PHI,,,,YES,MMXU1 / TotPF,,INT16,3,-65536,65536,1,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,DIAGNOSTICS,CB OPERATION COUNTER,,,,YES,XCBR1 / OpCnt,,INT16U,3,0,65536,1,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,DIAGNOSTICS,PHASE-1 TRIPPING CURRENT,,,,YES,MSTA1 / TrAmp1,,INT16U,3,0,65535,1A,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,DIAGNOSTICS,PHASE-2 TRIPPING CURRENT,,,,YES,MSTA1 / TrAmp2,,INT16U,3,0,65536,1A,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,DIAGNOSTICS,PHASE-3 TRIPPING CURRENT,,,,YES,MSTA1 / TrAmp3,,INT16U,3,0,65536,1A,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,SPARE,EXT TIME SYNCH,I103,,,,M120_GGIO1 / Ind3,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,SPARE,SPARE,I301,,,,M120_GGIO3 / Ind1,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,SPARE,SPARE,I302,,,,M120_GGIO3 / Ind2,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,SPARE,SPARE,I303,,,,M120_GGIO3 / Ind3,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,SPARE,SPARE,I304,,,,M120_GGIO3 / Ind4,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,SPARE,SPARE,I305,,,,M120_GGIO3 / Ind5,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,SPARE,SPARE,I306,,,,M120_GGIO3 / Ind6,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,SPARE,SPARE,I307,,,,M120_GGIO3 / Ind7,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,SPARE,SPARE,I308,,,,M120_GGIO3 / Ind8,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,SPARE,SPARE,I309,,,,M120_GGIO3 / Ind9,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,SPARE,SPARE,I310,,,,M120_GGIO3 / Ind10,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,SPARE,SPARE,I311,,,,M120_GGIO3 / Ind11,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,SPARE,SPARE,I312,,,,M120_GGIO3 / Ind12,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,SPARE,SPARE,I313,,,,M120_GGIO3 / Ind13,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,SPARE,SPARE,I314,,,,M120_GGIO3 / Ind14,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,SPARE,SPARE,I115,,,,M120_GGIO1 / Ind15,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,SPARE,SPARE,I116,,,,M120_GGIO1 / Ind16,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,SIS1A,T81 COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,3,,,,,,COMM.LINK.SIS1A,,,,
1,063-9700-MDB-50562,SEPAM T81,Parameters1,AAM90492,10KV,Parameters2,SIS1B,T81 COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,3,,,,,,COMM.LINK.SIS1B,,,,
